_id,Tip imobil,Tip strada,Denumire strada,Zona,S utila,Pret tranzactie LEI,An constructie imobil,Perioada tranzactie
1407,apartament,Sosea,MIHAI BRAVU,iancului,44.55,372975,1963.0,2024-T1
1408,apartament,Sosea,MIHAI BRAVU,iancului,44.95,360752,1963.0,2024-T3
1409,apartament,Sosea,MIHAI BRAVU,iancului,58.39,315791,1961.0,2024-T1
1410,apartament,Sosea,MIHAI BRAVU,iancului,61.1,345000,1961.0,2024-T1
1411,apartament,Sosea,MIHAI BRAVU,iancului,61.27,390696,1961.0,2024-T4
1412,apartament,Sosea,MIHAI BRAVU,iancului,73.4,490175,1967.0,2024-T4
1413,apartament,Sosea,MIHAI BRAVU,iancului,43.56,112000,1969.0,2024-T1
1414,apartament,Sosea,MIHAI BRAVU,iancului,45.71,355863,1962.0,2024-T2
1415,apartament,Sosea,MIHAI BRAVU,iancului,63.76,388135,1960.0,2024-T3
1416,apartament,Sosea,MIHAI BRAVU,iancului,75.8,521955,1962.0,2024-T1
1417,apartament,Sosea,MIHAI BRAVU,centrala,59.6,239323,1963.0,2024-T2
1418,apartament,Sosea,MIHAI BRAVU,centrala,71.3,517618,1963.0,2024-T4
1419,apartament,Sosea,MIHAI BRAVU,centrala,42.6,323017,1964.0,2024-T2
1420,apartament,Sosea,MIHAI BRAVU,centrala,67.84,363825,1964.0,2024-T3
1421,apartament,Sosea,MIHAI BRAVU,centrala,58.6,388159,1992.0,2024-T4
1422,apartament,Sosea,MORARILOR,pantelimon,75.23,388135,2018.0,2024-T3
1423,casa,Sosea,MORARILOR,pantelimon,11.5,89503,2024.0,2024-T1
1424,apartament,Sosea,MORARILOR,pantelimon,41.79,457350,2019.0,2024-T1
1425,apartament,Sosea,MORARILOR,pantelimon,58.15,686360,2019.0,2024-T4
1426,apartament,Sosea,MORARILOR,pantelimon,66.55,388135,2019.0,2024-T3
1427,apartament,Sosea,MORARILOR,pantelimon,47.3,567241,2021.0,2024-T2
1428,apartament,Sosea,MORARILOR,pantelimon,37.62,366752,2022.0,2024-T1
1429,apartament,Sosea,MORARILOR,pantelimon,45.56,649381,2022.0,2024-T3
1431,apartament,Sosea,MORARILOR,pantelimon,97.7,388135,2023.0,2024-T1
1432,apartament,Sosea,MORARILOR,pantelimon,53.95,497590,2023.0,2024-T3
1434,apartament,Sosea,MORARILOR,pantelimon,37.54,375000,2022.0,2024-T2
1435,apartament,Sosea,MORARILOR,pantelimon,37.63,395040,2022.0,2024-T1
1436,apartament,Sosea,PANTELIMON,iancului,51.53,308468,1980.0,2024-T1
1437,apartament,Sosea,PANTELIMON,iancului,51.82,373185,1980.0,2024-T2
1438,apartament,Sosea,PANTELIMON,iancului,64.4,345767,1980.0,2024-T1
1439,apartament,Sosea,PANTELIMON,iancului,54.2,412610,1980.0,2024-T1
1440,apartament,Sosea,PANTELIMON,iancului,54.3,368275,1980.0,2024-T1
1441,apartament,Sosea,PANTELIMON,pantelimon,15.38,89510,1968.0,2024-T3
1442,apartament,Sosea,PANTELIMON,iancului,66.29,475000,1980.0,2024-T3
1443,apartament,Sosea,PANTELIMON,iancului,27.8,236327,1980.0,2024-T1
1444,apartament,Sosea,PANTELIMON,iancului,27.95,278611,1984.0,2024-T4
1445,apartament,Sosea,PANTELIMON,iancului,28.1,263277,1980.0,2024-T1
1446,apartament,Sosea,PANTELIMON,iancului,28.29,243814,1980.0,2024-T2
1447,apartament,Sosea,PANTELIMON,iancului,28.3,223974,1981.0,2024-T3
1448,apartament,Sosea,PANTELIMON,iancului,28.32,183931,1980.0,2024-T1
1449,apartament,Sosea,PANTELIMON,iancului,28.74,100000,1980.0,2024-T4
1450,apartament,Sosea,PANTELIMON,iancului,30.88,271186,1980.0,2024-T4
1451,apartament,Sosea,PANTELIMON,iancului,48.22,330977,1980.0,2024-T3
1452,apartament,Sosea,PANTELIMON,iancului,66.82,546872,1980.0,2024-T1
1453,apartament,Sosea,PANTELIMON,iancului,27.9,278684,1980.0,2024-T4
1454,apartament,Sosea,PANTELIMON,iancului,28.18,253470,1980.0,2024-T2
1455,apartament,Sosea,PANTELIMON,iancului,28.7,105000,1975.0,2024-T1
1456,apartament,Sosea,PANTELIMON,iancului,83.9,572297,1978.0,2024-T3
1457,apartament,Sosea,PANTELIMON,iancului,94.49,472743,1981.0,2024-T3
1458,apartament,Sosea,PANTELIMON,iancului,66.6,497697,1982.0,2024-T2
1459,apartament,Sosea,PANTELIMON,iancului,50.83,393183,1980.0,2024-T3
1460,apartament,Sosea,PANTELIMON,iancului,65.3,422825,1980.0,2024-T4
1461,apartament,Sosea,PANTELIMON,iancului,66.48,378274,1978.0,2024-T3
1462,apartament,Sosea,PANTELIMON,colentina,35.56,318413,1986.0,2024-T1
1463,apartament,Sosea,PANTELIMON,iancului,49.97,310998,1980.0,2024-T2
1464,apartament,Sosea,PANTELIMON,iancului,50.34,496920,1979.0,2024-T3
1465,apartament,Sosea,PANTELIMON,iancului,53.3,285360,1979.0,2024-T3
1466,apartament,Sosea,PANTELIMON,iancului,66.04,472378,1979.0,2024-T4
1467,apartament,Sosea,PANTELIMON,iancului,63.17,447903,1977.0,2024-T1
1468,apartament,Sosea,PANTELIMON,iancului,87.04,500000,1977.0,2024-T1
1469,apartament,Sosea,PANTELIMON,iancului,79.95,547283,1980.0,2024-T2
1470,apartament,Sosea,PANTELIMON,pantelimon,55.15,412998,1986.0,2024-T4
1471,apartament,Sosea,PANTELIMON,pantelimon,52.07,406232,2017.0,2024-T4
1472,apartament,Sosea,PANTELIMON,pantelimon,54.82,557200,2017.0,2024-T2
1473,apartament,Sosea,PANTELIMON,iancului,29.18,280000,1986.0,2024-T3
1474,apartament,Sosea,PANTELIMON,iancului,29.32,233877,1984.0,2024-T1
1475,apartament,Sosea,PANTELIMON,pantelimon,75.5,622145,1982.0,2024-T3
1476,apartament,Sosea,PANTELIMON,iancului,31.36,218700,1976.0,2024-T4
1477,apartament,Sosea,PANTELIMON,iancului,32.0,215600,1976.0,2024-T2
1478,apartament,Sosea,PANTELIMON,iancului,32.2,218500,1974.0,2024-T2
1479,apartament,Sosea,PANTELIMON,iancului,36.27,196461,1975.0,2024-T3
1480,apartament,Sosea,PANTELIMON,iancului,62.5,393167,1976.0,2024-T3
1481,apartament,Sosea,PANTELIMON,iancului,66.6,408360,2012.0,2024-T4
1482,apartament,Sosea,PANTELIMON,pantelimon,48.59,273554,1977.0,2024-T3
1483,apartament,Sosea,PANTELIMON,pantelimon,63.85,422510,1977.0,2024-T1
1484,apartament,Sosea,PANTELIMON,pantelimon,32.0,238820,1978.0,2024-T3
1485,apartament,Sosea,PANTELIMON,colentina,21.97,155811,1959.0,2024-T4
1486,apartament,Sosea,PANTELIMON,pantelimon,46.53,378397,1975.0,2024-T1
1487,apartament,Sosea,PANTELIMON,pantelimon,46.48,407704,1975.0,2024-T3
1488,apartament,Sosea,PANTELIMON,pantelimon,63.15,422722,1976.0,2024-T4
1489,apartament,Sosea,PANTELIMON,pantelimon,30.6,208997,1975.0,2024-T4
1490,apartament,Sosea,PANTELIMON,pantelimon,30.8,44703,1976.0,2024-T1
1491,apartament,Sosea,PANTELIMON,pantelimon,31.19,273674,1976.0,2024-T4
1492,apartament,Sosea,PANTELIMON,pantelimon,32.57,213787,1975.0,2024-T1
1493,apartament,Sosea,PANTELIMON,pantelimon,32.75,245000,1976.0,2024-T2
1494,apartament,Sosea,PANTELIMON,pantelimon,66.66,582176,1978.0,2024-T1
1495,apartament,Sosea,PANTELIMON,pantelimon,66.88,512610,1976.0,2024-T4
1496,apartament,Sosea,PANTELIMON,pantelimon,49.0,351834,1977.0,2024-T4
1497,apartament,Sosea,PANTELIMON,pantelimon,66.1,322283,1976.0,2024-T4
1498,apartament,Sosea,PANTELIMON,pantelimon,31.45,159139,1975.0,2024-T4
1499,apartament,Sosea,PANTELIMON,pantelimon,30.8,248785,1975.0,2024-T4
1500,apartament,Sosea,PANTELIMON,pantelimon,67.0,445316,1976.0,2024-T2
1501,apartament,Sosea,PANTELIMON,pantelimon,66.11,690000,1975.0,2024-T4
1502,apartament,Sosea,PANTELIMON,pantelimon,67.77,457533,1975.0,2024-T1
1503,apartament,Sosea,PANTELIMON,pantelimon,68.3,430000,1976.0,2024-T3
1504,apartament,Sosea,PANTELIMON,pantelimon,77.76,537408,1976.0,2024-T1
1505,apartament,Sosea,PANTELIMON,pantelimon,91.5,561489,1975.0,2024-T1
1506,apartament,Sosea,PANTELIMON,pantelimon,30.0,208975,1976.0,2024-T2
1507,apartament,Sosea,PANTELIMON,pantelimon,33.07,164204,1976.0,2024-T4
1508,apartament,Sosea,PANTELIMON,pantelimon,52.07,330500,1978.0,2024-T3
1509,apartament,Sosea,PANTELIMON,pantelimon,100.3,447921,1979.0,2024-T1
1510,apartament,Sosea,PANTELIMON,pantelimon,77.33,500000,1978.0,2024-T4
1511,apartament,Sosea,PANTELIMON,pantelimon,77.6,437694,1979.0,2024-T3
1512,apartament,Sosea,PANTELIMON,pantelimon,30.0,248760,1976.0,2024-T3
1514,apartament,Sosea,PANTELIMON,pantelimon,48.37,315000,1975.0,2024-T4
1515,apartament,Sosea,PANTELIMON,pantelimon,49.62,398160,1976.0,2024-T4
1516,apartament,Sosea,PANTELIMON,pantelimon,69.9,265454,1975.0,2024-T3
1517,apartament,Sosea,PANTELIMON,pantelimon,70.36,417874,1975.0,2024-T1
1518,apartament,Sosea,PANTELIMON,pantelimon,75.82,532517,1975.0,2024-T2
1519,apartament,Sosea,PANTELIMON,pantelimon,69.95,500000,1977.0,2024-T1
1520,apartament,Sosea,PANTELIMON,pantelimon,72.0,368275,1976.0,2024-T2
1521,apartament,Sosea,PANTELIMON,pantelimon,74.57,450000,1974.0,2024-T1
1522,apartament,Sosea,PANTELIMON,pantelimon,51.005,706447,1977.0,2024-T4
1523,apartament,Sosea,PANTELIMON,pantelimon,31.36,199036,1975.0,2024-T4
1524,apartament,Sosea,PANTELIMON,pantelimon,70.37,340000,1975.0,2024-T4
1525,apartament,Sosea,PANTELIMON,pantelimon,63.2,422067,1975.0,2024-T3
1526,apartament,Sosea,PANTELIMON,pantelimon,29.21,208740,1975.0,2024-T1
1527,apartament,Sosea,PANTELIMON,pantelimon,49.1,279201,1975.0,2024-T2
1528,apartament,Sosea,PANTELIMON,pantelimon,50.5,334125,1976.0,2024-T1
1529,apartament,Sosea,PANTELIMON,pantelimon,73.16,412959,1976.0,2024-T3
1530,apartament,Sosea,PANTELIMON,pantelimon,32.86,278684,1976.0,2024-T3
1531,apartament,Sosea,PANTELIMON,pantelimon,34.21,231239,1973.0,2024-T2
1532,apartament,Sosea,PANTELIMON,pantelimon,49.91,375000,1975.0,2024-T1
1533,apartament,Sosea,PANTELIMON,pantelimon,49.97,318337,1974.0,2024-T3
1534,apartament,Sosea,PANTELIMON,pantelimon,50.58,370000,1975.0,2024-T2
1535,apartament,Sosea,PANTELIMON,pantelimon,50.58,310000,1975.0,2024-T3
1536,apartament,Sosea,PANTELIMON,pantelimon,51.9,452400,1975.0,2024-T3
1537,apartament,Sosea,PANTELIMON,pantelimon,62.83,378198,1975.0,2024-T4
1538,apartament,Sosea,PANTELIMON,pantelimon,26.48,192500,1976.0,2024-T3
1539,apartament,Sosea,PANTELIMON,pantelimon,32.28,209000,1975.0,2024-T2
1540,apartament,Sosea,PANTELIMON,pantelimon,32.54,273670,1976.0,2024-T4
1541,apartament,Sosea,PANTELIMON,pantelimon,70.8,423948,1976.0,2024-T2
1542,apartament,Sosea,PANTELIMON,pantelimon,79.13,475000,1976.0,2024-T3
1543,apartament,Sosea,PANTELIMON,pantelimon,84.2,572079,1976.0,2024-T4
1544,apartament,Sosea,PANTELIMON,pantelimon,29.85,218865,1977.0,2024-T3
1545,apartament,Sosea,PANTELIMON,pantelimon,49.5,273521,1976.0,2024-T1
1546,apartament,Sosea,PANTELIMON,pantelimon,49.96,408983,1976.0,2024-T4
1547,apartament,Sosea,PANTELIMON,pantelimon,51.21,273730,1976.0,2024-T1
1549,apartament,Sosea,PANTELIMON,pantelimon,81.99,447408,1976.0,2024-T1
1551,apartament,Sosea,PANTELIMON,pantelimon,31.6,226431,1975.0,2024-T2
1552,apartament,Sosea,PANTELIMON,pantelimon,31.63,162500,1976.0,2024-T2
1553,apartament,Sosea,PANTELIMON,pantelimon,49.5,313437,1975.0,2024-T2
1554,apartament,Sosea,PANTELIMON,pantelimon,63.6,471180,2021.0,2024-T4
1555,apartament,Sosea,PANTELIMON,pantelimon,50.52,521850,2018.0,2024-T3
1556,apartament,Sosea,PANTELIMON,pantelimon,50.64,597224,2017.0,2024-T1
1557,apartament,Sosea,PANTELIMON,pantelimon,53.84,357117,2018.0,2024-T3
1558,apartament,Sosea,PANTELIMON,pantelimon,53.93,582203,2018.0,2024-T1
1559,apartament,Sosea,PANTELIMON,pantelimon,50.88,621984,2018.0,2024-T4
1560,apartament,Sosea,PANTELIMON,pantelimon,64.33,388135,2018.0,2024-T4
1561,apartament,Sosea,PANTELIMON,pantelimon,50.51,591978,2017.0,2024-T2
1562,apartament,Sosea,PANTELIMON,pantelimon,68.16,388135,2018.0,2024-T3
1563,apartament,Sosea,PANTELIMON,pantelimon,57.54,365736,1974.0,2024-T2
1564,apartament,Sosea,PANTELIMON,pantelimon,57.84,492651,1975.0,2024-T3
1565,apartament,Sosea,PANTELIMON,pantelimon,76.51,447831,1980.0,2024-T3
1566,apartament,Sosea,PANTELIMON,pantelimon,54.22,358286,1976.0,2024-T2
1567,apartament,Sosea,PANTELIMON,pantelimon,58.24,368298,1974.0,2024-T2
1568,apartament,Sosea,PANTELIMON,pantelimon,58.4,372832,1975.0,2024-T3
1569,apartament,Sosea,PANTELIMON,pantelimon,58.52,360000,1975.0,2024-T4
1570,apartament,Sosea,PANTELIMON,pantelimon,63.0,348404,1976.0,2024-T3
1571,apartament,Sosea,PANTELIMON,pantelimon,64.3,383121,1975.0,2024-T4
1572,apartament,Sosea,PANTELIMON,pantelimon,73.67,394340,1974.0,2024-T1
1573,apartament,Sosea,PANTELIMON,pantelimon,57.5,338313,1974.0,2024-T1
1574,apartament,Sosea,PANTELIMON,pantelimon,58.6,441560,1974.0,2024-T3
1575,apartament,Sosea,PANTELIMON,pantelimon,59.16,415000,1974.0,2024-T4
1576,apartament,Sosea,PANTELIMON,pantelimon,60.4,430174,1975.0,2024-T3
1577,apartament,Sosea,PANTELIMON,pantelimon,60.9,425400,1974.0,2024-T3
1578,apartament,Sosea,PANTELIMON,pantelimon,61.81,385000,1996.0,2024-T1
1579,apartament,Sosea,PANTELIMON,pantelimon,62.0,313344,1974.0,2024-T2
1580,apartament,Sosea,PANTELIMON,pantelimon,73.94,403200,1974.0,2024-T3
1581,apartament,Sosea,PANTELIMON,pantelimon,50.83,191488,1985.0,2024-T2
1582,apartament,Sosea,PANTELIMON,pantelimon,50.78,358351,1986.0,2024-T2
1583,apartament,Sosea,PANTELIMON,pantelimon,64.69,447876,1986.0,2024-T4
1584,apartament,Sosea,PANTELIMON,colentina,42.83,383128,1964.0,2024-T3
1585,apartament,Sosea,PANTELIMON,pantelimon,80.78,522480,1978.0,2024-T3
1586,apartament,Sosea,PANTELIMON,pantelimon,60.2,363168,1974.0,2024-T4
1587,apartament,Sosea,PANTELIMON,pantelimon,60.59,363036,1974.0,2024-T2
1588,apartament,Sosea,PANTELIMON,pantelimon,60.72,368268,1975.0,2024-T3
1589,apartament,Sosea,PANTELIMON,pantelimon,61.6,358329,1975.0,2024-T4
1590,apartament,Sosea,PANTELIMON,pantelimon,61.81,416610,1976.0,2024-T4
1591,apartament,Sosea,PANTELIMON,pantelimon,62.66,438064,1974.0,2024-T4
1592,apartament,Sosea,PANTELIMON,pantelimon,59.72,174072,1974.0,2024-T4
1593,apartament,Sosea,PANTELIMON,pantelimon,64.77,412500,1976.0,2024-T2
1594,apartament,Sosea,PANTELIMON,pantelimon,65.6,388198,1975.0,2024-T1
1595,apartament,Sosea,PANTELIMON,pantelimon,59.16,179168,1975.0,2024-T3
1596,apartament,Sosea,PANTELIMON,pantelimon,64.9,175000,1975.0,2024-T1
1597,apartament,Sosea,PANTELIMON,pantelimon,65.6,383159,1975.0,2024-T2
1598,apartament,Sosea,PANTELIMON,pantelimon,53.5,373185,1980.0,2024-T3
1599,apartament,Sosea,PANTELIMON,pantelimon,99.3,602132,1980.0,2024-T2
1600,apartament,Sosea,PANTELIMON,pantelimon,53.76,358214,1980.0,2024-T2
1601,apartament,Sosea,PANTELIMON,pantelimon,77.31,454390,1980.0,2024-T1
1602,apartament,Sosea,PANTELIMON,pantelimon,31.75,218887,1974.0,2024-T1
1603,apartament,Sosea,PANTELIMON,pantelimon,64.46,398152,1974.0,2024-T4
1604,apartament,Sosea,PANTELIMON,pantelimon,64.47,200000,1975.0,2024-T4
1605,apartament,Sosea,PANTELIMON,pantelimon,21.6,80000,1974.0,2024-T2
1606,apartament,Sosea,PANTELIMON,pantelimon,22.01,181485,1974.0,2024-T4
1607,apartament,Sosea,PANTELIMON,pantelimon,22.69,166378,1974.0,2024-T1
1608,apartament,Sosea,PANTELIMON,pantelimon,23.05,184141,1974.0,2024-T2
1609,apartament,Sosea,PANTELIMON,pantelimon,37.0,225000,1974.0,2024-T2
1610,apartament,Sosea,PANTELIMON,pantelimon,37.7,270000,1975.0,2024-T3
1611,apartament,Sosea,PANTELIMON,pantelimon,38.12,251333,1974.0,2024-T3
1612,apartament,Sosea,PANTELIMON,pantelimon,40.95,238886,1974.0,2024-T2
1613,apartament,Sosea,PANTELIMON,pantelimon,22.59,164200,1974.0,2024-T4
1614,apartament,Sosea,PANTELIMON,pantelimon,22.7,126366,1974.0,2024-T3
1615,apartament,Sosea,PANTELIMON,pantelimon,22.74,159005,1975.0,2024-T2
1616,apartament,Sosea,PANTELIMON,pantelimon,22.75,98000,1975.0,2024-T4
1617,apartament,Sosea,PANTELIMON,pantelimon,22.9,184063,1977.0,2024-T4
1618,apartament,Sosea,PANTELIMON,pantelimon,22.99,169500,1975.0,2024-T4
1619,apartament,Sosea,PANTELIMON,pantelimon,23.37,184116,1974.0,2024-T2
1620,apartament,Sosea,PANTELIMON,pantelimon,24.69,154256,1980.0,2024-T1
1621,apartament,Sosea,PANTELIMON,pantelimon,35.2,213980,1975.0,2024-T2
1622,apartament,Sosea,PANTELIMON,pantelimon,37.69,270019,1974.0,2024-T3
1623,apartament,Sosea,PANTELIMON,pantelimon,38.07,250920,1974.0,2024-T4
1624,apartament,Sosea,PANTELIMON,pantelimon,38.6,250000,1974.0,2024-T4
1625,apartament,Sosea,PANTELIMON,pantelimon,22.25,99504,1974.0,2024-T2
1626,apartament,Sosea,PANTELIMON,pantelimon,22.6,94600,1974.0,2024-T4
1627,apartament,Sosea,PANTELIMON,pantelimon,22.7,149121,1975.0,2024-T1
1628,apartament,Sosea,PANTELIMON,pantelimon,22.78,124395,1974.0,2024-T3
1629,apartament,Sosea,PANTELIMON,pantelimon,22.86,146810,1973.0,2024-T3
1630,apartament,Sosea,PANTELIMON,pantelimon,23.13,175000,1978.0,2024-T3
1631,apartament,Sosea,PANTELIMON,pantelimon,37.64,283536,1974.0,2024-T3
1632,apartament,Sosea,PANTELIMON,pantelimon,38.44,263776,1974.0,2024-T2
1633,apartament,Sosea,PANTELIMON,pantelimon,14.5,42300,1980.0,2024-T4
1634,apartament,Sosea,PANTELIMON,pantelimon,14.78,92073,1973.0,2024-T4
1635,apartament,Sosea,PANTELIMON,pantelimon,48.0,318502,1974.0,2024-T3
1636,apartament,Sosea,PANTELIMON,pantelimon,48.3,323447,1976.0,2024-T2
1637,apartament,Sosea,PANTELIMON,pantelimon,48.51,308233,1974.0,2024-T2
1638,apartament,Sosea,PANTELIMON,pantelimon,48.56,323290,1976.0,2024-T3
1639,apartament,Sosea,PANTELIMON,pantelimon,48.82,248845,1974.0,2024-T2
1640,apartament,Sosea,PANTELIMON,pantelimon,50.01,36000,1975.0,2024-T4
1641,apartament,Sosea,PANTELIMON,pantelimon,60.4,358252,1975.0,2024-T2
1642,apartament,Sosea,PANTELIMON,pantelimon,60.66,338286,1981.0,2024-T4
1643,apartament,Sosea,PANTELIMON,pantelimon,61.01,178372,1974.0,2024-T3
1644,apartament,Sosea,PANTELIMON,pantelimon,61.9,378160,1974.0,2024-T2
1645,apartament,Sosea,PANTELIMON,pantelimon,62.2,362598,1974.0,2024-T2
1646,apartament,Sosea,PANTELIMON,pantelimon,64.81,335915,1974.0,2024-T3
1647,apartament,Sosea,PANTELIMON,pantelimon,60.8,303224,1974.0,2024-T3
1648,apartament,Sosea,PANTELIMON,pantelimon,68.03,275000,1976.0,2024-T3
1649,apartament,Sosea,PANTELIMON,pantelimon,49.2,174185,1974.0,2024-T1
1650,apartament,Sosea,PANTELIMON,pantelimon,55.42,325000,1974.0,2024-T2
1651,apartament,Sosea,PANTELIMON,pantelimon,81.41,388440,1974.0,2024-T3
1652,apartament,Sosea,PANTELIMON,pantelimon,84.0,407829,1974.0,2024-T4
1653,apartament,Sosea,PANTELIMON,pantelimon,76.7,432898,1977.0,2024-T2
1654,apartament,Sosea,PANTELIMON,pantelimon,102.42,494594,1978.0,2024-T4
1655,apartament,Sosea,PANTELIMON,pantelimon,51.73,432404,1977.0,2024-T3
1656,apartament,Sosea,PANTELIMON,pantelimon,53.39,44758,1976.0,2024-T4
1657,apartament,Sosea,PANTELIMON,pantelimon,66.12,390522,1979.0,2024-T4
1658,apartament,Sosea,PANTELIMON,pantelimon,49.55,328171,1976.0,2024-T1
1659,apartament,Sosea,PANTELIMON,pantelimon,49.6,398136,1975.0,2024-T2
1660,apartament,Sosea,PANTELIMON,pantelimon,67.2,348342,1976.0,2024-T2
1661,apartament,Sosea,PANTELIMON,iancului,50.57,392882,1979.0,2024-T4
1662,apartament,Sosea,PANTELIMON,iancului,66.6,618936,1979.0,2024-T2
1663,apartament,Sosea,PANTELIMON,iancului,31.43,330000,1980.0,2024-T1
1664,apartament,Sosea,PANTELIMON,iancului,50.64,363284,1980.0,2024-T2
1665,apartament,Sosea,PANTELIMON,iancului,58.73,353154,1947.0,2024-T1
1666,apartament,Sosea,PANTELIMON,iancului,28.51,308431,1980.0,2024-T4
1667,apartament,Sosea,PANTELIMON,iancului,52.7,284771,1980.0,2024-T1
1668,apartament,Sosea,PANTELIMON,iancului,80.8,597144,1980.0,2024-T4
1669,apartament,Sosea,PANTELIMON,iancului,83.32,522382,1981.0,2024-T1
1670,apartament,Sosea,PANTELIMON,iancului,90.0,557228,1982.0,2024-T4
1671,apartament,Sosea,PANTELIMON,iancului,80.62,511910,1981.0,2024-T2
1672,apartament,Sosea,PANTELIMON,iancului,57.12,348369,1980.0,2024-T2
1673,apartament,Sosea,PANTELIMON,iancului,78.94,547000,1981.0,2024-T3
1674,apartament,Sosea,PANTELIMON,iancului,80.36,632028,1981.0,2024-T4
1675,apartament,Sosea,PANTELIMON,iancului,82.24,630000,1992.0,2024-T4
1676,apartament,Sosea,PANTELIMON,iancului,86.7,482759,1982.0,2024-T2
1677,apartament,Sosea,PANTELIMON,iancului,51.7,170000,1980.0,2024-T1
1678,apartament,Sosea,PANTELIMON,iancului,30.51,268606,1982.0,2024-T3
1680,apartament,Sosea,PANTELIMON,iancului,27.64,288480,1980.0,2024-T3
1681,apartament,Sosea,PANTELIMON,iancului,28.17,261098,1981.0,2024-T4
1682,apartament,Sosea,PANTELIMON,iancului,28.46,298596,1980.0,2024-T3
1683,apartament,Sosea,PANTELIMON,iancului,30.16,263744,1982.0,2024-T4
1684,apartament,Sosea,PANTELIMON,iancului,30.73,233867,1980.0,2024-T2
1685,apartament,Sosea,PANTELIMON,iancului,28.62,258440,1980.0,2024-T3
1686,apartament,Sosea,PIPERA,pipera sud,78.1,388135,2022.0,2024-T3
1688,apartament,Sosea,PIPERA,pipera sud,55.1,388135,2023.0,2024-T4
1689,apartament,Sosea,PIPERA,pipera sud,97.0,388135,2021.0,2024-T2
1692,apartament,Sosea,PIPERA,pipera sud,50.0,388135,2021.0,2024-T2
1693,apartament,Sosea,PIPERA,pipera sud,40.5,388135,2021.0,2024-T2
1694,apartament,Sosea,PIPERA,pipera sud,40.6,542898,2021.0,2024-T3
1695,apartament,Sosea,PIPERA,pipera sud,77.5,388135,2021.0,2024-T2
1697,apartament,Sosea,PIPERA,pipera sud,50.0,388135,2022.0,2024-T1
1698,apartament,Sosea,PIPERA,pipera sud,50.3,388135,2022.0,2024-T1
1699,apartament,Sosea,PIPERA,pipera sud,39.8,21713,2022.0,2024-T3
1700,apartament,Sosea,PIPERA,pipera sud,50.1,388135,2022.0,2024-T3
1701,apartament,Sosea,PIPERA,pipera sud,77.8,388135,2022.0,2024-T1
1702,apartament,Sosea,PIPERA,pipera sud,50.2,651017,2022.0,2024-T3
1703,apartament,Sosea,PIPERA,pipera sud,50.2,388135,2022.0,2024-T3
1704,apartament,Sosea,PIPERA,pipera sud,50.5,388135,2022.0,2024-T1
1705,apartament,Sosea,PIPERA,pipera sud,55.6,388135,2022.0,2024-T1
1706,apartament,Sosea,PIPERA,pipera sud,55.6,388135,2022.0,2024-T1
1707,apartament,Sosea,PIPERA,pipera sud,57.5,388135,2022.0,2024-T3
1709,apartament,Sosea,PIPERA,pipera sud,50.3,388135,2022.0,2024-T3
1710,apartament,Sosea,PIPERA,pipera sud,77.7,388135,2022.0,2024-T3
1711,apartament,Sosea,PIPERA,pipera sud,77.7,388135,2022.0,2024-T4
1712,apartament,Sosea,PIPERA,pipera sud,77.9,388135,2022.0,2024-T1
1714,apartament,Sosea,PIPERA,pipera sud,77.8,388135,2022.0,2024-T2
1715,apartament,Sosea,PIPERA,pipera sud,50.3,388135,2022.0,2024-T4
1716,apartament,Sosea,PIPERA,pipera sud,51.0,522804,2022.0,2024-T1
1718,apartament,Sosea,PIPERA,pipera sud,42.0,662865,2020.0,2024-T2
1719,apartament,Sosea,PIPERA,pipera sud,45.6,388135,2020.0,2024-T3
1722,apartament,Sosea,PIPERA,pipera sud,45.3,388135,2020.0,2024-T1
1723,apartament,Sosea,PIPERA,pipera sud,46.4,661866,2020.0,2024-T1
1724,apartament,Sosea,PIPERA,pipera sud,46.5,629970,2020.0,2024-T1
1725,apartament,Sosea,PIPERA,pipera sud,52.6,388135,2020.0,2024-T2
1726,apartament,Sosea,PIPERA,pipera sud,57.0,388135,2020.0,2024-T4
1727,apartament,Sosea,PIPERA,pipera sud,57.1,388135,2020.0,2024-T4
1728,apartament,Sosea,PIPERA,pipera sud,41.9,576693,2020.0,2024-T3
1729,apartament,Sosea,PIPERA,pipera sud,57.2,671773,2020.0,2024-T4
1730,apartament,Sosea,PIPERA,pipera sud,51.005,388135,2020.0,2024-T4
1731,apartament,Sosea,PIPERA,pipera sud,46.3,671895,2020.0,2024-T1
1732,apartament,Sosea,PIPERA,pipera sud,46.4,388135,2020.0,2024-T4
1733,apartament,Sosea,PIPERA,pipera sud,52.3,388135,2020.0,2024-T4
1734,apartament,Sosea,PIPERA,pipera sud,12.0,71070,2020.0,2024-T2
1735,apartament,Sosea,PIPERA,pipera sud,46.4,388135,2020.0,2024-T4
